scid,message_count,percentage_of_total
761508559383429121,2,0.0
817920102908297216,2,0.0
975564781557579777,2,0.0
920950939522498561,2,0.0
938626688455540736,2,0.0
997670462884675585,2,0.0
958637800065138689,2,0.0
932079096771575810,2,0.0
691286050222964736,2,0.0
999040454307741697,2,0.0
877250849905704962,2,0.0
872582323436716032,2,0.0
976165115017953281,2,0.0
985211896550916098,2,0.0
1004031137693106177,2,0.0
1003120741916672000,2,0.0
983622002756550657,2,0.0
912921206057140225,2,0.0
759826306574581761,2,0.0
890985949038837767,2,0.0
988023347836485633,2,0.0
921008114086051841,2,0.0
829361620952481792,2,0.0
999938755340271616,2,0.0
1000385157175115777,2,0.0
922742044042067969,2,0.0
870720850250694661,2,0.0
1004602883584688129,2,0.0
937468902846103553,2,0.0
767536082079645697,2,0.0
1002463233954611201,2,0.0
1001940965941379073,2,0.0
764394777409617921,2,0.0
761295254046638080,2,0.0
912467107910385664,2,0.0
629881624374149120,2,0.0
1004805193745956865,2,0.0
908252679714963457,2,0.0
986673147636613121,2,0.0
905930511304884224,2,0.0
920888267406508034,2,0.0
970932539086995457,2,0.0
795941964914556929,2,0.0
982136562610143233,2,0.0
977976010505519104,2,0.0
895938149490425857,2,0.0
962764267205361665,2,0.0
1000581969742659585,2,0.0
925689834618159104,2,0.0
874517464090607620,2,0.0
823436352718176256,2,0.0
988568705572405249,2,0.0
982520292267917313,2,0.0
795738555404845057,2,0.0
985958464975667201,2,0.0
1005893710409957384,2,0.0
801263601278976000,2,0.0
759079738155204608,2,0.0
985649502241095681,2,0.0
925345687469490177,2,0.0
967806627522019333,2,0.0
776245313654095873,2,0.0
900925534248370176,2,0.0
998403837093216256,2,0.0
985041472369655808,2,0.0
1002907436699615234,2,0.0
1003326350673707008,2,0.0
994633611740577792,2,0.0
1005915700637007873,2,0.0
1004702939255537667,2,0.0
976019979358896128,2,0.0
1004684247630675968,2,0.0
893209161588998145,2,0.0
1005502284227805184,2,0.0
839748707268558849,2,0.0
869019905964965892,2,0.0
739527122828460033,2,0.0
1006419276953419777,2,0.0
974314636817989632,2,0.0
955188632246353920,2,0.0
812872245055717377,2,0.0
936262738360598529,2,0.0
836818508738527233,2,0.0
676823074319564801,2,0.0
912946494937628673,2,0.0
973740691865534465,2,0.0
1006031149219381257,2,0.0
998866731458625536,2,0.0
909777702461112320,2,0.0
997225160693252096,2,0.0
983451578485243907,2,0.0
880698918368641025,2,0.0
1006075129658998785,2,0.0
776892925955735553,2,0.0
903170736958341120,2,0.0
915486366710235137,2,0.0
951752658337071105,2,0.0
973874832209674240,2,0.0
969737369871843329,2,0.0
937625033275998211,2,0.0
992227880266760196,2,0.0
701618161030135809,2,0.0
1005946486846521345,2,0.0
912845339731558401,2,0.0
753710822824083457,2,0.0
991690219096637440,2,0.0
926933382306660353,2,0.0
997596795677048832,2,0.0
1005866222595473419,2,0.0
1005063579077181440,2,0.0
983948557789429766,2,0.0
988570904646516737,2,0.0
1002653449634185217,2,0.0
1004883259050688513,2,0.0
966599363718086657,2,0.0
936618980281286659,2,0.0
885890812258091008,2,0.0
1003342843307491329,2,0.0
788974359813750784,2,0.0
900697935344959489,2,0.0
973707706518798337,2,0.0
850996711146913793,2,0.0
962249695718473729,2,0.0
792325671244726273,2,0.0
995215253328232450,2,0.0
889983194582941697,2,0.0
1005509980706242561,2,0.0
879258558095949824,2,0.0
790212409944571905,2,0.0
996817241764003849,2,0.0
960814833116315648,2,0.0
953094062500741120,2,0.0
997911255879057419,2,0.0
995945329182113793,2,0.0
865079256138776583,2,0.0
1000174050859745280,2,0.0
995743018999873537,2,0.0
920404482314862593,2,0.0
978754464884195329,2,0.0
974555429896060929,2,0.0
1007160347800043520,2,0.0
1002497318839517185,2,0.0
972971033689718789,2,0.0
879599406783463425,2,0.0
1000742498406760448,2,0.0
998874428063875073,2,0.0
988944738591637505,2,0.0
745207199868256257,2,0.0
817193325770964993,2,0.0
890336137747234817,2,0.0
886609892813373441,2,0.0
966453128659271681,2,0.0
985465883853520897,2,0.0
757262245421776896,2,0.0
964588357060329473,2,0.0
796677538273951745,2,0.0
920755226508001281,2,0.0
878692309776596993,2,0.0
912130657165639681,2,0.0
982974390437806080,2,0.0
1004895353805471744,2,0.0
889978796483084289,2,0.0
907020127190450176,2,0.0
920786012752904192,2,0.0
952654257866735617,2,0.0
906231777330266113,2,0.0
944041783241211904,2,0.0
995010744266522624,2,0.0
987662708003045378,2,0.0
875910545230594048,2,0.0
990079434709204994,2,0.0
815987161516212225,2,0.0
1005207615120539649,2,0.0
938602499117285376,2,0.0
994228991614713857,2,0.0
985958464947617792,2,0.0
997989321330851841,2,0.0
972188181403729920,2,0.0
972068334529019904,2,0.0
1004387379393724416,2,0.0
880229426872123392,2,0.0
924768443879194624,2,0.0
997787011133276161,2,0.0
990088230682165249,2,0.0
951850514793627649,2,0.0
1002362079115608066,2,0.0
966425640934375425,2,0.0
876333857278525441,2,0.0
884572497828708352,2,0.0
778583974881722369,2,0.0
980776466662555649,2,0.0
906868394539548673,2,0.0
964878628135108609,2,0.0
994699582430904320,2,0.0
993715519491932162,2,0.0
993049215673434113,2,0.0
933325942917955585,2,0.0
833157135029960704,2,0.0
1003087756623937536,2,0.0
952990708633894913,2,0.0
770950065682776065,2,0.0
953427214467072001,2,0.0
956067141818843137,2,0.0
994208100730142721,2,0.0
913287343421521921,2,0.0
947710853481299969,2,0.0
954863176685780993,2,0.0
924999341411008512,2,0.0
758891721626025985,2,0.0
878129359718776832,2,0.0
805637458563891200,2,0.0
983685774535491596,2,0.0
1002365377597210625,2,0.0
1004435757953318912,2,0.0
1005893710409957387,2,0.0
980620336097918977,2,0.0
732822300944236544,2,0.0
1005866222595211266,2,0.0
618156432386359296,2,0.0
795794630361415682,2,0.0
880144764506406913,2,0.0
980586251115036692,2,0.0
875257435251933184,2,0.0
995810089288073216,2,0.0
985906787970121729,2,0.0
934940025890930688,2,0.0
692283307217715200,2,0.0
973363559315865601,2,0.0
805062413957398529,2,0.0
966116678229819393,2,0.0
1005888212690862080,2,0.0
885429017347293185,2,0.0
889648942928625665,2,0.0
917476482834235393,2,0.0
923243421179183105,2,0.0
937509584626253824,2,0.0
1003950873275400193,2,0.0
642123586881126400,2,0.0
746746516283195392,2,0.0
785842950696206336,2,0.0
820148812965478400,2,0.0
998373050797785088,2,0.0
871664231231062017,2,0.0
977884751212052481,2,0.0
872163409599660032,2,0.0
947341417581707265,2,0.0
986866661645090817,2,0.0
957478914815426561,2,0.0
996169629582426113,2,0.0
998152048922460161,2,0.0
994219095795630081,2,0.0
969331650173992962,2,0.0
998125660590309377,2,0.0
999597906683428865,2,0.0
923324785120575488,2,0.0
988055233691189249,2,0.0
951848315691204608,2,0.0
953585544126267395,2,0.0
926033981695262721,2,0.0
870129313130872832,2,0.0
752998339353640961,2,0.0
999111922525863936,2,0.0
997911255879057409,2,0.0
771892347275313153,2,0.0
994592929818673153,2,0.0
1006299430203097089,2,0.0
806228995710255105,2,0.0
759826306574450689,2,0.0
955846140120530944,2,0.0
932311093699084289,2,0.0
762972009244917761,2,0.0
880470219956355073,2,0.0
961561401478610944,2,0.0
933968057664733184,2,0.0
940053854558158849,2,0.0
1006999819092230144,2,0.0
1007297786633191425,2,0.0
995048127587745802,2,0.0
992857900542263297,2,0.0
767876930728886272,2,0.0
1006763423994413058,2,0.0
943473335627022337,2,0.0
822149924221222913,2,0.0
1002483025184555009,2,0.0
1002775495285932033,2,0.0
1001904682158850049,2,0.0
1001835412814036994,2,0.0
881997441528102913,2,0.0
769485516182061057,2,0.0
979406475238834177,2,0.0
1001782636331925505,2,0.0
991900225831436288,2,0.0
1004193865367617537,2,0.0
1001354926331658240,2,0.0
977433951320211456,2,0.0
1001345030651510785,2,0.0
818271946564763648,2,0.0
994587432278949889,2,0.0
1001061356681756672,2,0.0
769602064472473600,2,0.0
1000930514885083137,2,0.0
998653426169217025,2,0.0
973262404325146624,2,0.0
968169466369474561,2,0.0
969648309599141889,2,0.0
867491584785186817,2,0.0
775701055394676737,2,0.0
972270644711849985,2,0.0
987793550065467393,2,0.0
971690102675472386,2,0.0
971134849202716673,2,0.0
996722683792392193,2,0.0
971069978060455937,2,0.0
999902471390822401,2,0.0
928256094806278144,2,0.0
1001529748667432960,2,0.0
994320250901168129,2,0.0
980887517376020481,2,0.0
1000503904285163520,2,0.0
999895874400354304,2,0.0
998146551418388481,2,0.0
1000353271238557696,2,0.0
947670171595964417,2,0.0
998772173447561217,2,0.0
994134433421131777,2,0.0
974569723604369411,2,0.0
795111833698566145,2,0.0
873188154396246017,2,0.0
912903614028054533,2,0.0
996634722836480001,2,0.0
891126686716395521,2,0.0
993548393680928769,2,0.0
987008498659229697,2,0.0
997458257178918915,2,0.0
999298839500095489,2,0.0
1006034447804071946,2,0.0
994657801012510721,2,0.0
823025135486763009,2,0.0
671538821400428544,2,0.0
999705658970406912,2,0.0
959963811116875777,2,0.0
927190668037259265,2,0.0
806028884585873408,2,0.0
955850538069721088,2,0.0
1001045963537055745,2,0.0
955538276799676416,2,0.0
979370191399092225,2,0.0
921522685538271236,2,0.0
992779835161837570,2,0.0
970481739304992769,2,0.0
1007350563274817537,2,0.0
882751706562166785,2,0.0
893039836804349953,2,0.0
805806783268782081,2,0.0
654090671337701376,2,0.0
821283509036646401,2,0.0
991082189302005761,2,0.0
911688653589184512,2,0.0
833009800520859649,2,0.0
985567038948048898,2,0.0
973230518357393408,2,0.0
938310029072728065,2,0.0
904272447615008768,2,0.0
847101141471264772,2,0.0
948482710831759361,2,0.0
1005564956270329856,2,0.0
790778658362359808,2,0.0
975823166907744262,2,0.0
917042175676514305,2,0.0
946385941929328640,2,0.0
854577820664856577,2,0.0
993834266731151360,2,0.0
997874971968602113,2,0.0
977719824307650561,2,0.0
1005460502775791617,2,0.0
996879914066313217,2,0.0
937025799454982144,2,0.0
884984814578499584,2,0.0
997439565463683073,2,0.0
996481890876325889,2,0.0
1007581460643971073,2,0.0
1007533082238648320,2,0.0
940721258063331329,2,0.0
995955224743772160,2,0.0
994986554915356673,2,0.0
993416452330422273,2,0.0
981285540535795713,2,0.0
883567544246337537,2,0.0
932790480826007553,2,0.0
933068657276551172,2,0.0
912698005179858945,2,0.0
934329797242650625,2,0.0
967318444382289920,2,0.0
747887809300660225,2,0.0
928809149129097217,2,0.0
847592623153152001,2,0.0
786566429334962176,2,0.0
843100018692915201,2,0.0
1007095476602339329,2,0.0
1005743077188698113,2,0.0
1003007492232380417,2,0.0
969957272260575233,2,0.0
790641219372384256,2,0.0
752690476049367041,2,0.0
984840261670207488,2,0.0
890387814777552896,2,0.0
849763059209273349,2,0.0
973660427366432769,2,0.0
933068657276551170,2,0.0
891845767292518402,2,0.0
855898334030987265,2,0.0
964565267284557824,2,0.0
1005150440578678785,2,0.0
811324132717035521,2,0.0
939850444906233857,2,0.0
925413857306411008,2,0.0
957555880593457153,2,0.0
996392830304256000,2,0.0
902417571603611649,2,0.0
950915929906151424,2,0.0
995555002644627457,2,0.0
1005823341560266753,2,0.0
656881231840542720,2,0.0
657887284989001728,2,0.0
748193473459585024,2,0.0
965521842294489089,2,0.0
800055238067290113,2,0.0
1000742498308521985,2,0.0
808133349906186241,2,0.0
962613634101542912,2,0.0
865095748887707649,2,0.0
1005866222595211268,2,0.0
929155495282737153,2,0.0
863293649250156546,2,0.0
962135346562334720,2,0.0
1006489645650149377,2,0.0
829052658078121985,2,0.0
837826760872951808,2,0.0
963350306875637761,2,0.0
994562143562170376,2,0.0
1002837067963695104,2,0.0
955033601011351553,2,0.0
929633783011213312,2,0.0
910691396501635073,2,0.0
796940321471922176,2,0.0
854317236348715008,2,0.0
991039308165939202,2,0.0
751719607270703104,2,0.0
884243743889489920,2,0.0
938036250761232385,2,0.0
695291571100057601,2,0.0
1000797473910423554,2,0.0
767260104709308417,2,0.0
961146885630459905,2,0.0
986237740886130689,2,0.0
998016808996765697,2,0.0
987630822137135104,2,0.0
969628518357139456,2,0.0
827546327218585600,2,0.0
1005223008308887553,2,0.0
756412322946940929,2,0.0
1007195532181438465,2,0.0
1007108670729158656,2,0.0
986519215875751937,2,0.0
979404276176650241,2,0.0
793736344757927936,2,0.0
911606190249148417,2,0.0
662275435938054145,2,0.0
925777795504668673,2,0.0
850056628827783169,2,0.0
961996808057126913,2,0.0
998196029368500224,2,0.0
1003590233486786561,2,0.0
849560749100630017,2,0.0
988404878383579138,2,0.0
838463378113036289,2,0.0
1005234003389186048,2,0.0
952391474613059585,2,0.0
848875753319563264,2,0.0
942481576255750145,2,0.0
773543813641273345,2,0.0
749231412500299777,2,0.0
901732575861473280,2,0.0
913808511996985344,2,0.0
992227880266760195,2,0.0
988338907631452160,2,0.0
896085484038914049,2,0.0
832613976307007489,2,0.0
843322120150253568,2,0.0
775980331470159873,2,0.0
916308801440251905,2,0.0
980713794519040003,2,0.0
926931183295201280,2,0.0
1005363745808777217,2,0.0
878844042248912896,2,0.0
829000981123825664,2,0.0
840873507685138433,2,0.0
998196029425582084,2,0.0
990027757487783936,2,0.0
972511437872431105,2,0.0
990822704447553538,2,0.0
977244835373580288,2,0.0
997017352888647681,2,0.0
996266386593021953,2,0.0
998794163849723905,2,0.0
953768063006867457,2,0.0
1006437968632676352,2,0.0
983373513172123649,2,0.0
984749002178166785,2,0.0
999255958612410368,2,0.0
918645263637217281,2,0.0
1005866222595276807,2,0.0
971017201508810752,2,0.0
983680276853358621,2,0.0
972658772475248641,2,0.0
920868476125708288,2,0.0
920868476127674368,2,0.0
928263791282290689,2,0.0
1005647419730624512,2,0.0
1006573208567087105,2,0.0
966597164867977217,2,0.0
985859508954202113,2,0.0
911286232316968960,2,0.0
922647485911007232,2,0.0
949417295579971585,2,0.0
918356092143665152,2,0.0
849818034724012033,2,0.0
1006800807347879937,2,0.0
988169582900346880,2,0.0
949152313202507776,2,0.0
890561537725104129,2,0.0
990325725214736386,2,0.0
974214581305671682,2,0.0
1001497862904217601,2,0.0
971350353550508032,2,0.0
831294562386378753,2,0.0
980013405708746753,2,0.0
805852962832515072,2,0.0
913242263483383809,2,0.0
1006466555878047745,2,0.0
947351313129472001,2,0.0
843318821466472449,2,0.0
970308016659300353,2,0.0
994580835185983489,2,0.0
993918929316741120,2,0.0
828955901090529288,2,0.0
912933300721287169,2,0.0
838921874556583936,2,0.0
819507797715058689,2,0.0
989945294132609025,2,0.0
789199759707799554,2,0.0
779740661092319237,2,0.0
995043729574264833,2,0.0
995337299320045568,2,0.0
973142557423960064,2,0.0
836839399535476737,2,0.0
770858806210854913,2,0.0
992886487694704641,2,0.0
949702068995489792,2,0.0
1000602860403752960,2,0.0
881281659607973889,2,0.0
965392099961208832,2,0.0
968920432874356736,2,0.0
980713794613936129,2,0.0
766954440412823552,2,0.0
996811744244858880,2,0.0
996401626464583681,2,0.0
995483534208401409,2,0.0
992564330899832834,2,0.0
999294441466363905,2,0.0
938677266101633024,2,0.0
958542142534647828,2,0.0
1003960768903446529,2,0.0
891845767292518405,2,0.0
991090985295413249,2,0.0
805700130714615813,2,0.0
922027361420247041,2,0.0
999872784612065280,2,0.0
927696443286355969,2,0.0
795955159162683393,2,0.0
861851090092425217,2,0.0
988146493140762625,2,0.0
978443303119028224,2,0.0
765714191319171072,2,0.0
997546218068508673,2,0.0
863183698127159296,2,0.0
998917308962111488,2,0.0
945308420662951937,2,0.0
1005713390465449997,2,0.0
995664953578094593,2,0.0
789670350604795905,2,0.0
970620277727232000,2,0.0
989585753867681792,2,0.0
938054942393499649,2,0.0
838888889112723457,2,0.0
991790274680717312,2,0.0
999485756485599233,2,0.0
998608346342752257,2,0.0
995204258387066880,2,0.0
928680506309214210,2,0.0
1002027827407683585,2,0.0
940590416140566528,2,0.0
997767219939573761,2,0.0
937898811770470401,2,0.0
986849069496598529,2,0.0
966442133555773440,2,0.0
850056628827783173,2,0.0
970043034150699010,2,0.0
966188146333253632,2,0.0
919943786878730241,2,0.0
828872338182242304,2,0.0
1003751861640036352,2,0.0
990230067775275009,2,0.0
987774858168041472,2,0.0
917110345425616900,2,0.0
885333359938502656,2,0.0
788133233515495425,2,0.0
918308813090258945,2,0.0
1006024552175239172,2,0.0
855192447664586753,2,0.0
848839469420249090,2,0.0
663153945653477376,2,0.0
979375688872230912,2,0.0
944760863862751233,2,0.0
999416487355023361,2,0.0
828361065290792960,2,0.0
922770631253557249,2,0.0
1001349428840366081,2,0.0
974885283517366272,2,0.0
1000887633788207105,2,0.0
983499957113454593,2,0.0
971582350413332481,2,0.0
971570255859286016,2,0.0
980246502068584449,2,0.0
975021622831415297,2,0.0
832723927547838464,2,0.0
975068901780553730,2,0.0
998467608878579713,2,0.0
988612686077952001,2,0.0
934979608437456896,2,0.0
1000102582635855873,2,0.0
868776913955061761,2,0.0
1004918443576131586,2,0.0
948060498263277569,2,0.0
994844717931823121,2,0.0
926228595359809537,2,0.0
918384679373701120,2,0.0
991064597046886401,2,0.0
892266880177471488,2,0.0
975270112503595008,2,0.0
965219476749418497,2,0.0
997441764427759624,2,0.0
970319011518873600,2,0.0
758910413423312897,2,0.0
992550037189951489,2,0.0
943349091069132801,2,0.0
990478557292920833,2,0.0
990381800406712320,2,0.0
1006784314749550593,2,0.0
1005970676243365888,2,0.0
871387154423283713,2,0.0
969897898621468673,2,0.0
788974359803002880,2,0.0
804725963415420929,2,0.0
970740124507963393,2,0.0
750235266548301824,2,0.0
957235922774458369,2,0.0
787486720508428289,2,0.0
897872190452137985,2,0.0
994810633085124608,2,0.0
871973194159947776,2,0.0
1005564956270329862,2,0.0
963107314952962049,2,0.0
979536217721405441,2,0.0
885888613282086912,2,0.0
852861482917888001,2,0.0
979536217721405442,2,0.0
1003130637621854209,2,0.0
918289021803036673,2,0.0
999259257210994689,2,0.0
997911255879057413,2,0.0
950976403014811648,2,0.0
973869334615031808,2,0.0
874620818014208001,2,0.0
935670101621276672,2,0.0
1007591356257665025,2,0.0
865042972264955906,2,0.0
982773179807236113,2,0.0
944109952929234945,2,0.0
1007596853870264321,2,0.0
940332031041798150,2,0.0
896258107360149505,2,0.0
860497591311073281,2,0.0
896055797301116947,2,0.0
1004908547983867905,2,0.0
989151446827532289,2,0.0
790792952003428353,2,0.0
994657801012510755,2,0.0
946978578694930433,2,0.0
1000907425122877441,2,0.0
1005023996660088833,2,0.0
986497225663250432,2,0.0
985002989513801729,2,0.0
889720411256127489,2,0.0
961841777107009538,2,0.0
963994620672212993,2,0.0
996547861641297922,2,0.0
955848339116523521,2,0.0
962365144587173889,2,0.0
796931525484412928,2,0.0
991043706400997376,2,0.0
1005357148770467840,2,0.0
846211636528807937,2,0.0
965742844209659904,2,0.0
918679348489748483,2,0.0
749908711656456192,2,0.0
925627162619150336,2,0.0
995650660014096384,2,0.0
995844173962280961,2,0.0
822864606798413825,2,0.0
667007733991079937,2,0.0
966466322919653377,2,0.0
989623137374699521,2,0.0
994208100728242177,2,0.0
991034910115037185,2,0.0
987572548065492992,2,0.0
996210311368736768,2,0.0
954935744485785601,2,0.0
1006200474077757440,2,0.0
1002884347017428993,2,0.0
948378257039360002,2,0.0
948378257039360000,2,0.0
961536112743350273,2,0.0
912940997350129665,2,0.0
969769255857094657,2,0.0
949151213814022145,2,0.0
964334369910751233,2,0.0
755347995703508993,2,0.0
999747440386375681,2,0.0
1002895342197800961,2,0.0
861792816046014464,2,0.0
981066737830395905,2,0.0
949409599124406273,2,0.0
1001959657818030080,2,0.0
846179750761988096,2,0.0
979936439747805185,2,0.0
1000400550319816704,2,0.0
971397632540540929,2,0.0
823238440661155843,2,0.0
998196029425582082,2,0.0
1007575963222212608,2,0.0
1004101506451374080,2,0.0
990771027444498433,2,0.0
876619730151538689,2,0.0
989458210542649344,2,0.0
976156318873157633,2,0.0
987891406443642881,2,0.0
648666780512354305,2,0.0
962774162855231488,2,0.0
1007342866760663040,2,0.0
927447953639342081,2,0.0
789779202370633729,2,0.0
863176001624014848,2,0.0
977768202857545729,2,0.0
750517841064165376,2,0.0
908559443572883459,2,0.0
984160763535491073,2,0.0
969558149590614017,2,0.0
649878442323673089,2,0.0
854253464664080385,2,0.0
974537837654573057,2,0.0
950190252319768577,2,0.0
971931995139080192,2,0.0
990585210077184001,2,0.0
843152795246657537,2,0.0
652495280050929664,2,0.0
835156047153922048,2,0.0
989034898627493889,2,0.0
980350955755143168,2,0.0
917081758172512257,2,0.0
881968854258221058,2,0.0
961011645609803777,2,0.0
847072554324000769,2,0.0
892288870372540417,2,0.0
992886487702700032,2,0.0
969222798466088961,2,0.0
927568900104192001,2,0.0
940271557841780737,2,0.0
1005866222597177351,2,0.0
927267634070552577,2,0.0
1005750773777170433,2,0.0
912403336113094658,2,0.0
998811755855609857,2,0.0
940366115826106369,2,0.0
946837841354424320,2,0.0
950240829846061057,2,0.0
1006845887336087553,2,0.0
984270714656391169,2,0.0
894032695759339521,2,0.0
971437214921654272,2,0.0
737245636242833409,2,0.0
879466365755588609,2,0.0
957983590607486977,2,0.0
957296395955011585,2,0.0
988499436370001920,2,0.0
996896406661103617,2,0.0
996156435348193328,2,0.0
931846000267821057,2,0.0
978437805379354625,2,0.0
1002329093639045121,2,0.0
1000938211428597761,2,0.0
993861754514309121,2,0.0
965090833775853568,2,0.0
888514246951501825,2,0.0
996433512416149505,2,0.0
928014202149535745,2,0.0
1005157037640581120,2,0.0
989865029759926273,2,0.0
990087131262418945,2,0.0
757989022650269697,2,0.0
985816628035059713,2,0.0
996873316887429120,2,0.0
947011564148948992,2,0.0
894066780670001153,2,0.0
1006034447804071940,2,0.0
1005570453876834305,2,0.0
1000131169844920321,2,0.0
927067522768961537,2,0.0
981270147466461184,2,0.0
1001383513696043009,2,0.0
1007591356258713600,2,0.0
831718973906878464,2,0.0
997874971968602114,2,0.0
990465363181502465,2,0.0
993874948638572545,2,0.0
1005895909309087755,2,0.0
980901811120308229,2,0.0
983292149315731456,2,0.0
983292149315993600,2,0.0
1001293353673097217,2,0.0
922199984784343040,2,0.0
1004191666380734465,2,0.0
952782900708114436,2,0.0
982773179807236109,2,0.0
986048624924688385,2,0.0
740501290225696768,2,0.0
657023068871786497,2,0.0
846308393737453569,2,0.0
780147480469176321,2,0.0
988408176843096065,2,0.0
997326315745181696,2,0.0
987477990165053441,2,0.0
1005630926978220033,2,0.0
1007118566322733057,2,0.0
998142153430466561,2,0.0
857773001451307009,2,0.0
917498472991227905,2,0.0
992815019520294913,2,0.0
989502191022637057,2,0.0
1000400550319816706,2,0.0
973709905463803905,2,0.0
994312554424434688,2,0.0
1001855204143529984,2,0.0
996183923157762048,2,0.0
940139616367017990,2,0.0
998502793204072449,2,0.0
921579860093239297,2,0.0
920018553670729728,2,0.0
894517580438896642,2,0.0
993475826004262912,2,0.0
969435004281815041,2,0.0
1001298851305160705,2,0.0
789250337199030273,2,0.0
975818768767188993,2,0.0
823967416857853954,2,0.0
934923533257998337,2,0.0
881339933599137796,2,0.0
947582210587099137,2,0.0
1002483025182457857,2,0.0
858406320111484928,2,0.0
995876059921121280,2,0.0
967242578042159105,2,0.0
998605047810031617,2,0.0
1005026195617153024,2,0.0
822875601803280386,2,0.0
993733111723655168,2,0.0
876781358504083456,2,0.0
875622473200959489,2,0.0
919287378362105857,2,0.0
1001689177996197889,2,0.0
987720982176137217,2,0.0
877341009776410625,2,0.0
945728434063802368,2,0.0
869613642123182081,2,0.0
994287265619116032,2,0.0
907726013670359041,2,0.0
996721584395059201,2,0.0
947335920146251777,2,0.0
835264898804350976,2,0.0
969491079389970433,2,0.0
1007005316722065408,2,0.0
925406160687267841,2,0.0
969903396127899648,2,0.0
988276235558060033,2,0.0
940169303314006019,2,0.0
1007307682235154433,2,0.0
993304302252720129,2,0.0
967149119737364481,2,0.0
881265166766047233,2,0.0
997427470852292609,2,0.0
995795795469926401,2,0.0
998777670996525057,2,0.0
799384535981883392,2,0.0
953788953728909313,2,0.0
997429669744541697,2,0.0
994761155018948609,2,0.0
996198216732049409,2,0.0
864351379527761921,2,0.0
994950271026921473,2,0.0
999597906681593857,2,0.0
988765518228881415,2,0.0
996698494574723073,2,0.0
762236436093272065,2,0.0
990334521266470912,2,0.0
820909674984898560,2,0.0
986043127413014529,2,0.0
983615405824081921,2,0.0
991998082390294529,2,0.0
774350855125073921,2,0.0
775641681796399105,2,0.0
775702154903289857,2,0.0
1004950329314443266,2,0.0
984987596245172224,2,0.0
996811744241451009,2,0.0
1003157025879883777,2,0.0
892289969972707329,2,0.0
662079722786848768,2,0.0
996190520141283329,2,0.0
961138089450733568,2,0.0
997535222925557761,2,0.0
802425785095290880,2,0.0
921585357688209408,2,0.0
842399629821018113,2,0.0
972041946396033024,2,0.0
993702325327822849,2,0.0
981098623767347201,2,0.0
800537923569975297,2,0.0
1005064678558859264,2,0.0
995559400462811137,2,0.0
656973590907191297,2,0.0
994580835207086081,2,0.0
914026215276281857,2,0.0
947328223506726917,2,0.0
999639688107458561,2,0.0
835855336559804417,2,0.0
817584751920152577,2,0.0
817995969271365633,2,0.0
998871129574539265,2,0.0
837304492912148480,2,0.0
908095449489932289,2,0.0
959594375164526593,2,0.0
946838940719906816,2,0.0
989123958914416643,2,0.0
766487148061327360,2,0.0
921524884595081219,2,0.0
872207390057037825,2,0.0
972464158775443457,2,0.0
895221267916259328,2,0.0
810823854804434948,2,0.0
1001828815798861825,2,0.0
993699026860572672,2,0.0
988576402209570817,2,0.0
907461031312293889,2,0.0
857558596580737024,2,0.0
975312993375879169,2,0.0
794865543062028288,2,0.0
954472850131714048,2,0.0
968844566450536449,2,0.0
1005716689059840000,2,0.0
948591562347642880,2,0.0
995979413932670977,2,0.0
1002940422190202881,2,0.0
1005522075356626944,2,0.0
957636144999694336,2,0.0
963416277637660678,2,0.0
953838431741673480,2,0.0
743508454453084161,2,0.0
994935977460891649,2,0.0
1003944276234076160,2,0.0
891885349686149121,2,0.0
994651203920789505,2,0.0
996269684955086849,2,0.0
1000760090572029953,2,0.0
860725190089441280,2,0.0
943137984745111553,2,0.0
759157803539169280,2,0.0
953355746321367041,2,0.0
983955154771312641,2,0.0
959458035695026177,2,0.0
993634155672174592,2,0.0
959751605331099649,2,0.0
970847876827578368,2,0.0
957349172403503105,2,0.0
969743967018614785,2,0.0
1005866222595473413,2,0.0
1005007503911092225,2,0.0
793690165208481793,2,0.0
959552593680728065,2,0.0
984432342893789185,2,0.0
906741950801182720,2,0.0
972588403630735360,2,0.0
948698214883196928,2,0.0
1005460502774415361,2,0.0
803874941444227072,2,0.0
858744969614983169,2,0.0
639954250388013056,2,0.0
1006851385116000257,2,0.0
944500279642619905,2,0.0
992703968851066880,2,0.0
829351725301956609,2,0.0
942992849277747200,2,0.0
888779229401120769,2,0.0
964842344156561409,2,0.0
935044479658688512,2,0.0
759883481232769025,2,0.0
984118982037143554,2,0.0
961723029718302721,2,0.0
977774800023388161,2,0.0
992414797310787584,2,0.0
947033554319179777,2,0.0
990655578647691265,2,0.0
987589040668868612,2,0.0
890488969928245248,2,0.0
976841314632073217,2,0.0
991995883381915648,2,0.0
961319508935442432,2,0.0
890519756279382017,2,0.0
914787077431099392,2,0.0
891327897208356865,2,0.0
947426079955484672,2,0.0
798372985230589953,2,0.0
863059453219438593,2,0.0
906635298151202817,2,0.0
890692379501592576,2,0.0
900553899340267520,2,0.0
985324046768603136,2,0.0
748908156125315073,2,0.0
763073164334596096,2,0.0
793050249388687361,2,0.0
947766928725901313,2,0.0
992325736795471873,2,0.0
954037443487268864,2,0.0
988333410177318912,2,0.0
609557151959941120,2,0.0
987111852691750913,2,0.0
1006886569268674561,2,0.0
947017061594890241,2,0.0
1005163634608439296,2,0.0
791795706628276225,2,0.0
969630717321216000,2,0.0
983294348309561345,2,0.0
1002545697404157952,2,0.0
904054744514691072,2,0.0
